,season,round.roundNumber,team.name,player.field.position,kicks,handballs,disposals,marks,bounces,tackles,contestedPossessions,uncontestedPossessions,totalPossessions,inside50s,marksInside50,contestedMarks,hitouts,onePercenters,disposalEfficiency,clangers,freesFor,freesAgainst,rebound50s,goalAssists,turnovers,intercepts,tacklesInside50,shotsAtGoal,scoreInvolvements,metresGained,clearances.centreClearances,clearances.stoppageClearances,clearances.totalClearances,extendedStats.effectiveKicks,extendedStats.kickToHandballRatio,extendedStats.effectiveDisposals,extendedStats.marksOnLead,extendedStats.interceptMarks,extendedStats.hitoutsToAdvantage,extendedStats.groundBallGets,extendedStats.f50GroundBallGets,extendedStats.scoreLaunches,extendedStats.pressureActs,extendedStats.defHalfPressureActs,extendedStats.spoils,extendedStats.ruckContests,extendedStats.contestDefOneOnOnes,extendedStats.contestDefLosses,extendedStats.contestOffOneOnOnes,extendedStats.contestOffWins,extendedStats.centreBounceAttendances,extendedStats.kickins,extendedStats.kickinsPlayon
102,2019,2,Geelong Cats,MID,68,58,126,15,2,28,72,51,123,14,2,2,28,19,415.1,23,11,10,14,3,24,28,3,9,31,2035,9,13,22,51,9.0,87,2,4,5,51,1,10,121,77,11,89,4,2,1,0,0.0,0.0,0.0
103,2019,2,Geelong Cats,Other,35,42,77,11,1,15,34,37,71,9,2,0,0,2,240.2,10,2,1,10,3,12,11,0,4,24,1018,0,9,9,21,2.1,46,0,0,0,33,5,3,53,34,1,0,1,0,1,0,0.0,0.0,0.0
104,2019,2,Gold Coast Suns,DEF,65,56,121,29,3,13,42,80,122,20,0,5,0,27,470.6,21,2,7,13,0,16,43,2,0,24,1723,1,3,4,48,7.6,95,0,14,0,30,0,10,63,34,22,0,16,3,1,0,0.0,0.0,0.0
105,2019,2,Gold Coast Suns,FWD,66,30,96,30,1,15,39,60,99,19,10,3,7,10,317.6,14,5,4,4,2,18,11,5,24,38,1821,1,3,4,31,17.1,53,6,0,1,27,9,3,81,16,7,20,0,0,8,5,0.0,0.0,0.0
106,2019,2,Gold Coast Suns,MID,68,52,120,30,4,23,56,63,119,15,3,0,35,12,431.0,14,7,2,8,2,22,16,6,5,21,1720,4,16,20,42,8.3,87,4,2,9,37,5,8,81,24,7,80,2,1,1,0,0.0,0.0,0.0
107,2019,2,Gold Coast Suns,Other,46,31,77,8,1,12,35,40,75,13,0,0,0,15,244.9,15,5,2,12,0,16,16,1,1,14,1189,3,7,10,24,9.3,46,0,3,0,27,5,5,62,22,9,0,4,2,2,1,0.0,0.0,0.0
108,2019,2,Hawthorn,DEF,63,25,88,19,1,17,32,50,82,14,0,6,0,21,432.7,17,4,5,23,3,22,30,1,1,17,2069,0,2,2,44,22.3,65,1,11,0,19,2,6,72,46,18,0,13,3,4,2,0.0,0.0,0.0
109,2019,2,Hawthorn,FWD,55,31,86,19,1,14,32,52,84,11,12,5,1,8,420.9,14,5,5,3,7,17,13,3,19,39,1479,0,2,2,33,12.8,59,3,0,0,18,6,5,87,24,4,5,0,0,10,5,0.0,0.0,0.0
110,2019,2,Hawthorn,MID,59,39,98,18,2,23,49,50,99,16,1,4,31,12,414.9,24,1,12,13,2,26,22,2,2,21,1567,8,7,15,33,10.9,66,0,5,7,37,4,2,107,60,7,45,4,2,4,2,0.0,0.0,0.0
111,2019,2,Hawthorn,Other,37,27,64,14,0,14,29,33,62,8,2,1,14,14,283.8,9,5,2,11,0,19,22,1,2,17,916,1,5,6,24,6.0,46,0,6,3,21,2,9,54,27,11,24,6,0,2,0,0.0,0.0,0.0
112,2019,2,Melbourne,DEF,34,26,60,10,0,19,28,33,61,10,0,1,0,32,431.7,15,2,9,13,0,13,30,0,0,5,895,2,2,4,22,6.3,43,0,2,0,24,1,5,74,53,29,0,9,1,0,0,0.0,0.0,0.0
113,2019,2,Melbourne,FWD,43,32,75,17,0,24,39,38,77,17,7,2,3,8,354.6,15,4,5,3,2,23,3,10,12,20,1093,1,10,11,22,10.0,47,3,0,0,30,8,4,104,23,2,14,0,0,16,3,0.0,0.0,0.0
114,2019,2,Melbourne,MID,69,66,135,14,1,37,82,55,137,29,1,2,53,17,386.1,25,4,6,6,1,29,23,5,4,17,1965,14,19,33,43,7.9,86,0,4,14,65,7,5,125,59,12,103,5,2,1,0,0.0,0.0,0.0
115,2019,2,Melbourne,Other,43,26,69,9,0,17,28,40,68,16,0,0,0,7,262.1,10,5,3,5,1,20,15,3,4,10,1254,1,7,8,23,6.8,45,0,4,0,20,6,2,65,27,6,0,1,0,3,2,0.0,0.0,0.0
116,2019,2,North Melbourne,DEF,54,26,80,20,0,11,25,45,70,6,0,3,0,19,433.5,17,5,7,28,0,22,33,0,1,16,1699,0,0,0,38,15.4,60,0,9,0,17,0,5,32,26,14,0,9,5,1,1,0.0,0.0,0.0
117,2019,2,North Melbourne,FWD,51,27,78,24,2,9,33,50,83,16,10,3,6,8,388.7,12,5,6,2,5,18,6,1,15,31,1412,1,5,6,31,17.6,53,4,1,4,25,8,1,46,9,6,13,0,0,20,5,0.0,0.0,0.0
118,2019,2,North Melbourne,MID,55,91,146,23,1,10,65,83,148,17,1,3,33,10,428.5,17,5,6,11,6,16,14,1,5,35,1817,6,17,23,37,4.8999999999999995,109,1,2,10,46,6,14,82,39,4,74,1,0,2,0,0.0,0.0,0.0
119,2019,2,North Melbourne,Other,32,23,55,14,1,8,21,35,56,4,1,0,0,6,315.6,10,3,5,8,0,9,12,0,2,13,720,3,5,8,24,5.5,42,0,3,0,15,0,2,38,17,2,0,2,1,0,0,0.0,0.0,0.0
120,2019,2,Port Adelaide,DEF,75,41,116,30,3,12,41,69,110,15,2,3,0,28,420.8,17,6,4,20,1,25,42,0,2,15,1824,1,5,6,47,11.4,80,0,8,0,30,2,6,62,44,25,0,15,3,0,0,0.0,0.0,0.0
121,2019,2,Port Adelaide,FWD,70,61,131,26,0,26,52,77,129,19,2,3,0,9,395.20000000000005,26,8,11,12,2,28,18,7,7,36,1970,4,12,16,38,9.0,88,1,2,0,33,9,4,91,33,5,0,3,2,8,3,0.0,0.0,0.0
122,2019,2,Port Adelaide,MID,71,50,121,21,1,18,52,64,116,22,3,1,33,14,396.5,16,5,6,6,2,23,15,6,7,31,1623,9,14,23,39,10.8,75,2,7,14,29,8,8,88,32,8,68,2,1,8,2,0.0,0.0,0.0
123,2019,2,Port Adelaide,Other,36,36,72,16,1,16,29,45,74,13,6,2,24,8,281.8,9,5,5,2,4,13,13,4,7,22,986,2,8,10,19,5.8,50,3,1,7,20,2,5,70,28,4,38,2,0,5,1,0.0,0.0,0.0
124,2019,2,Richmond,DEF,46,21,67,27,1,6,22,40,62,2,2,3,0,30,459.8,13,2,6,22,0,13,32,1,4,15,1395,0,4,4,36,24.0,53,0,13,0,14,2,7,50,40,24,0,7,2,1,1,0.0,0.0,0.0
125,2019,2,Richmond,FWD,44,31,75,14,0,8,30,47,77,14,5,4,1,7,399.4,17,3,5,4,2,22,4,0,8,20,1191,3,3,6,26,16.3,50,3,2,0,20,4,1,86,27,2,13,1,0,12,4,0.0,0.0,0.0
126,2019,2,Richmond,MID,63,36,99,24,0,15,37,62,99,22,1,0,21,11,405.7,20,4,11,8,4,19,14,4,5,24,1674,9,6,15,37,12.200000000000001,66,0,7,4,29,3,5,94,44,8,53,1,1,3,0,0.0,0.0,0.0
127,2019,2,Richmond,Other,31,30,61,13,2,3,21,37,58,7,3,1,0,8,264.7,11,0,3,11,0,16,11,1,3,12,963,1,2,3,19,4.3,42,0,1,0,18,4,1,52,18,5,0,0,0,0,0,0.0,0.0,0.0
128,2019,2,St Kilda,DEF,58,25,83,20,3,11,31,50,81,8,0,2,0,25,442.0,23,3,8,20,1,20,28,1,2,12,1570,0,4,4,36,17.8,59,1,7,0,24,2,3,45,30,24,0,5,1,1,0,0.0,0.0,0.0
129,2019,2,St Kilda,FWD,49,38,87,16,2,16,44,42,86,16,6,3,3,10,401.6,12,8,5,2,4,18,15,1,17,35,1400,4,4,8,27,8.1,57,1,1,1,31,12,6,68,27,8,11,0,0,10,4,0.0,0.0,0.0
130,2019,2,St Kilda,MID,64,57,121,23,7,31,48,79,127,15,3,4,21,12,458.9,17,4,5,20,1,25,23,2,6,30,1973,3,12,15,40,7.5,90,0,4,3,34,1,10,105,61,6,62,7,3,4,1,0.0,0.0,0.0
131,2019,2,St Kilda,Other,28,28,56,11,0,12,20,32,52,11,0,2,0,6,308.7,12,6,7,3,0,10,12,2,3,15,787,3,4,7,20,6.1,43,1,3,0,14,1,6,59,31,4,14,2,0,3,0,0.0,0.0,0.0
132,2019,2,Sydney Swans,DEF,67,55,122,38,1,12,29,83,112,5,0,4,1,32,497.6,19,6,7,27,1,13,26,0,1,25,1637,0,2,2,51,7.5,103,0,7,0,15,0,5,57,41,27,5,13,4,1,1,0.0,0.0,0.0
133,2019,2,Sydney Swans,FWD,55,34,89,15,1,24,49,38,87,17,5,6,4,5,325.3,24,5,10,0,1,18,7,11,15,30,1267,5,9,14,28,15.700000000000001,48,3,3,2,37,14,8,102,29,2,9,0,0,19,8,0.0,0.0,0.0
134,2019,2,Sydney Swans,MID,62,60,122,23,2,15,49,79,128,24,0,0,23,11,452.1,19,3,6,7,3,18,18,2,4,33,1777,4,12,16,38,6.3,90,0,3,2,45,11,6,82,38,8,69,1,1,3,0,0.0,0.0,0.0
135,2019,2,Sydney Swans,Other,30,18,48,16,1,2,11,35,46,9,2,1,0,2,309.9,14,1,4,5,1,10,4,0,2,13,765,2,2,4,21,6.800000000000001,36,1,0,0,9,1,2,38,18,2,1,1,0,3,0,0.0,0.0,0.0
136,2019,2,West Coast Eagles,DEF,79,25,104,45,3,6,31,67,98,6,2,7,0,22,512.0,11,2,2,23,2,14,35,0,2,27,1618,0,3,3,67,21.5,89,3,12,0,19,0,5,45,39,18,0,18,1,0,0,0.0,0.0,0.0
137,2019,2,West Coast Eagles,FWD,49,19,68,31,3,7,23,46,69,13,10,4,0,3,422.1,15,6,11,6,2,14,7,2,17,27,1528,1,2,3,33,13.0,48,12,2,0,13,5,2,68,28,1,1,2,0,15,4,0.0,0.0,0.0
138,2019,2,West Coast Eagles,MID,81,49,130,40,4,14,40,89,129,20,1,4,13,10,478.70000000000005,22,5,9,13,4,22,12,1,5,38,1987,10,9,19,57,10.6,100,1,5,3,24,1,13,67,32,4,28,3,1,3,2,0.0,0.0,0.0
139,2019,2,West Coast Eagles,Other,45,23,68,30,0,7,26,42,68,8,1,5,20,8,307.0,6,5,1,8,2,7,11,0,1,18,737,2,6,8,36,8.5,53,4,3,7,11,2,4,55,34,5,48,3,1,2,2,0.0,0.0,0.0
140,2019,2,Western Bulldogs,DEF,74,40,114,32,0,9,35,74,109,13,0,3,0,30,452.0,15,5,2,18,0,23,46,0,1,23,2041,0,2,2,54,20.8,90,0,12,0,24,0,8,51,37,25,0,15,5,0,0,0.0,0.0,0.0
141,2019,2,Western Bulldogs,FWD,52,37,89,22,0,17,29,59,88,15,7,3,0,14,453.3,8,6,4,5,3,18,10,6,13,25,1447,1,2,3,35,9.7,68,2,3,0,21,6,4,74,17,7,0,2,2,14,4,0.0,0.0,0.0
142,2019,2,Western Bulldogs,MID,76,90,166,31,0,26,59,108,167,26,3,0,15,19,445.6,25,9,5,7,3,36,21,3,9,41,2233,15,12,27,44,5.3,122,0,2,2,50,9,10,106,42,11,60,1,1,5,0,0.0,0.0,0.0
143,2019,2,Western Bulldogs,Other,33,26,59,11,0,5,24,35,59,12,3,4,2,10,320.0,7,4,4,5,6,8,9,0,8,22,1001,1,4,5,24,5.6,47,1,3,0,17,3,4,30,17,4,14,2,1,4,1,0.0,0.0,0.0
144,2019,3,Adelaide Crows,DEF,65,41,106,30,1,19,24,70,94,9,0,4,0,28,462.1,10,2,2,17,0,12,29,1,1,13,1606,0,1,1,40,15.8,77,0,7,0,18,0,5,61,39,22,0,7,3,0,0,0.0,0.0,0.0
145,2019,3,Adelaide Crows,FWD,50,35,85,25,3,9,30,54,84,21,5,4,3,2,420.8,8,5,3,4,5,12,6,3,15,39,1409,2,5,7,29,10.3,58,2,0,1,19,7,7,54,10,0,10,1,0,11,4,0.0,0.0,0.0
146,2019,3,Adelaide Crows,MID,61,58,119,26,1,27,41,77,118,13,6,1,28,7,462.2,14,5,8,7,2,18,7,6,9,34,1588,8,17,25,39,6.7,87,5,1,10,24,2,11,91,40,4,71,2,1,1,0,0.0,0.0,0.0
147,2019,3,Adelaide Crows,Other,34,25,59,10,2,10,20,34,54,10,1,1,0,13,300.1,10,3,2,5,1,16,11,1,2,11,914,1,4,5,19,5.1,42,0,1,0,15,2,2,45,20,13,0,1,0,1,0,0.0,0.0,0.0
148,2019,3,Brisbane Lions,DEF,86,28,114,47,0,4,33,69,102,10,0,7,0,33,496.5,18,2,8,27,0,21,37,0,1,11,1896,0,2,2,71,19.3,94,1,12,0,22,0,3,62,46,28,0,16,3,1,1,0.0,0.0,0.0
149,2019,3,Brisbane Lions,FWD,51,34,85,25,1,17,38,46,84,14,9,6,0,11,413.5,15,7,7,5,6,15,11,9,16,33,1497,2,2,4,37,10.1,61,6,2,0,23,8,4,68,19,7,1,1,1,16,5,0.0,0.0,0.0
150,2019,3,Brisbane Lions,MID,71,65,136,15,0,22,65,68,133,24,0,0,24,8,387.8,11,8,1,9,4,24,19,5,8,37,1879,8,22,30,39,8.4,92,3,3,6,49,11,13,121,57,7,67,1,0,3,0,0.0,0.0,0.0
151,2019,3,Brisbane Lions,Other,27,18,45,12,0,4,23,22,45,4,1,3,15,6,279.4,10,4,6,5,0,10,10,0,2,12,709,0,7,7,20,14.9,31,1,2,5,15,2,6,41,23,4,31,2,1,1,0,0.0,0.0,0.0
152,2019,3,Carlton,DEF,50,24,74,17,1,14,26,40,66,4,0,2,0,26,450.8,13,5,5,21,0,24,30,1,1,8,1319,0,2,2,32,13.1,54,0,10,0,17,0,4,59,41,24,0,17,7,0,0,0.0,0.0,0.0
153,2019,3,Carlton,FWD,53,25,78,23,0,7,50,30,80,15,6,9,6,5,355.8,12,3,4,7,2,19,12,1,12,22,1360,5,7,12,26,18.400000000000002,47,3,1,2,36,13,4,77,29,1,21,3,2,7,1,0.0,0.0,0.0
154,2019,3,Carlton,MID,61,38,99,18,3,23,55,45,100,22,1,3,32,15,393.7,13,11,6,6,3,20,20,5,5,31,1732,11,15,26,37,12.2,66,2,2,9,34,6,12,111,50,10,74,2,1,5,3,0.0,0.0,0.0
155,2019,3,Carlton,Other,36,16,52,12,0,8,16,35,51,13,1,0,0,6,276.2,4,1,1,5,0,7,6,3,6,20,1078,0,3,3,21,10.0,36,0,2,0,13,3,4,58,20,4,0,0,0,0,0,0.0,0.0,0.0
156,2019,3,Collingwood,DEF,62,44,106,36,2,11,29,69,98,7,0,6,0,29,513.1,13,4,5,19,1,10,30,0,0,18,1197,1,4,5,52,11.4,90,1,8,0,18,0,6,53,44,27,0,10,3,0,0,0.0,0.0,0.0
157,2019,3,Collingwood,FWD,49,21,70,24,1,10,35,39,74,7,8,5,2,5,348.3,16,8,7,4,0,19,5,6,17,25,1248,0,4,4,27,14.7,43,9,1,1,19,8,3,58,17,4,9,0,0,11,3,0.0,0.0,0.0
158,2019,3,Collingwood,MID,70,74,144,33,3,15,53,92,145,20,2,2,40,8,447.5,11,12,3,8,5,14,12,1,5,31,1502,10,15,25,50,6.2,107,3,1,15,23,3,7,97,47,3,76,0,0,1,0,0.0,0.0,0.0
159,2019,3,Collingwood,Other,38,26,64,22,2,5,18,45,63,8,4,1,0,6,292.0,9,4,5,3,1,10,9,2,5,17,834,1,1,2,23,4.7,46,4,2,0,11,0,3,36,18,6,0,3,2,3,1,0.0,0.0,0.0
160,2019,3,Essendon,DEF,67,35,102,28,3,15,42,59,101,11,0,2,0,16,417.8,13,3,6,17,3,20,31,0,1,16,1636,2,4,6,45,26.6,72,0,6,0,37,2,6,75,48,12,0,10,4,0,0,0.0,0.0,0.0
161,2019,3,Essendon,FWD,42,30,72,24,2,24,33,43,76,10,9,7,13,8,447.0,11,7,8,4,3,11,8,10,15,32,911,2,4,6,28,16.7,54,1,1,6,18,8,5,83,41,6,35,3,1,10,5,0.0,0.0,0.0
162,2019,3,Essendon,MID,86,57,143,24,9,23,65,80,145,27,6,0,21,11,442.2,17,15,6,13,6,27,19,2,11,43,2793,17,13,30,55,11.4,103,2,0,2,42,5,12,116,63,5,62,0,0,1,0,0.0,0.0,0.0
163,2019,3,Essendon,Other,27,25,52,8,3,7,22,28,50,5,1,0,0,8,219.60000000000002,11,3,3,11,2,12,18,0,5,16,771,0,1,1,17,3.7,38,0,1,0,20,2,5,44,26,6,0,1,0,0,0,0.0,0.0,0.0
164,2019,3,Fremantle,DEF,68,30,98,42,1,22,29,62,91,13,0,5,0,42,472.0,10,4,3,24,0,15,37,0,1,12,1669,0,1,1,55,14.8,80,0,15,0,19,0,3,60,48,36,0,14,3,1,1,0.0,0.0,0.0
165,2019,3,Fremantle,FWD,60,39,99,18,2,14,49,54,103,14,4,6,3,11,425.7,22,7,3,4,2,26,11,7,9,24,1449,5,4,9,41,11.1,73,2,0,0,33,9,1,85,25,7,21,0,0,14,4,0.0,0.0,0.0
166,2019,3,Fremantle,MID,72,66,138,24,3,18,55,78,133,21,5,2,28,12,447.5,20,1,5,11,2,27,19,3,6,28,1973,8,16,24,47,8.4,103,3,2,8,44,5,8,72,31,7,63,3,0,1,1,0.0,0.0,0.0
167,2019,3,Fremantle,Other,45,37,82,19,0,15,23,52,75,7,2,2,0,8,236.39999999999998,13,4,2,2,3,19,12,2,5,11,912,4,5,9,20,5.2,50,1,1,0,18,4,3,54,28,8,0,1,1,4,2,0.0,0.0,0.0
168,2019,3,GWS Giants,DEF,67,30,97,29,2,13,26,67,93,15,0,1,0,31,511.8,15,1,4,24,3,14,34,3,0,21,1774,0,1,1,57,9.799999999999999,82,0,12,0,21,0,8,49,39,23,0,12,5,2,0,0.0,0.0,0.0
169,2019,3,GWS Giants,FWD,61,56,117,28,2,17,40,73,113,16,10,1,5,21,401.1,18,6,9,6,1,23,16,1,17,36,1731,3,8,11,33,9.9,79,7,0,2,27,8,3,56,29,16,14,0,0,10,2,0.0,0.0,0.0
170,2019,3,GWS Giants,MID,80,82,162,24,1,25,61,97,158,19,3,2,31,11,439.8,22,10,8,10,4,23,17,5,13,51,2164,12,10,22,48,8.2,116,2,3,9,44,10,14,89,41,4,65,1,0,3,1,0.0,0.0,0.0
171,2019,3,GWS Giants,Other,28,21,49,11,1,9,15,36,51,8,0,0,0,3,312.6,7,1,3,3,4,10,9,3,2,16,884,0,2,2,16,4.6000000000000005,35,0,2,0,12,2,3,49,29,0,0,0,0,3,0,0.0,0.0,0.0
172,2019,3,Geelong Cats,DEF,63,29,92,33,0,12,30,54,84,4,0,4,0,13,480.7,12,2,3,25,0,18,29,0,1,18,1467,0,1,1,48,32.0,73,0,10,0,23,1,8,58,48,12,0,10,4,1,0,0.0,0.0,0.0
173,2019,3,Geelong Cats,FWD,50,23,73,26,2,7,31,43,74,13,7,5,5,7,450.4,9,2,4,5,2,9,9,0,12,30,1373,2,2,4,37,14.5,55,6,3,3,22,6,5,66,25,6,10,3,0,7,3,0.0,0.0,0.0
174,2019,3,Geelong Cats,MID,67,48,115,27,2,24,60,59,119,20,3,3,32,9,437.1,19,9,7,5,4,20,13,3,8,36,1822,9,12,21,44,10.3,82,3,2,10,35,5,11,96,43,5,71,0,0,3,1,0.0,0.0,0.0
175,2019,3,Geelong Cats,Other,48,21,69,20,0,5,27,46,73,12,3,2,0,8,260.8,5,2,1,8,4,5,8,0,10,25,1250,2,3,5,31,5.4,45,2,4,0,22,4,3,56,34,7,0,0,0,0,0,0.0,0.0,0.0
176,2019,3,Gold Coast Suns,DEF,63,37,100,25,4,6,34,61,95,3,0,9,0,21,525.4,7,4,3,36,0,11,38,0,0,12,1761,0,4,4,52,10.0,86,0,13,0,18,0,5,28,24,16,0,12,3,0,0,0.0,0.0,0.0
177,2019,3,Gold Coast Suns,FWD,50,25,75,23,0,17,42,35,77,13,7,8,19,8,393.0,15,3,6,4,4,18,13,4,13,31,1339,0,7,7,25,15.0,47,2,0,4,27,7,8,77,39,6,26,2,1,9,2,0.0,0.0,0.0
178,2019,3,Gold Coast Suns,MID,57,44,101,20,0,19,47,55,102,19,3,3,51,8,438.0,23,3,12,6,1,20,15,2,6,31,1587,6,5,11,36,10.4,74,3,2,13,29,4,6,98,52,4,68,1,0,9,2,0.0,0.0,0.0
179,2019,3,Gold Coast Suns,Other,42,27,69,18,0,9,27,43,70,13,2,3,0,7,243.7,12,2,6,10,2,14,9,2,3,21,1239,2,6,8,23,12.0,44,1,2,0,19,3,3,48,20,5,0,4,2,2,1,0.0,0.0,0.0
180,2019,3,Hawthorn,DEF,62,31,93,30,2,15,29,58,87,8,0,4,0,19,492.7,9,3,2,23,2,14,34,3,0,10,1636,1,2,3,49,13.8,77,1,12,0,20,1,5,71,39,14,0,9,3,0,0,0.0,0.0,0.0
181,2019,3,Hawthorn,FWD,46,38,84,18,2,18,28,55,83,14,7,3,16,6,405.7,13,3,5,1,4,12,9,5,15,25,1420,2,4,6,26,15.4,57,4,0,5,18,6,6,90,22,6,35,1,1,14,4,0.0,0.0,0.0
182,2019,3,Hawthorn,MID,76,69,145,33,3,25,51,93,144,17,3,4,22,10,459.4,24,6,7,9,4,26,20,4,8,33,1571,10,15,25,50,10.1,111,1,4,7,33,6,10,103,46,4,52,0,0,1,0,0.0,0.0,0.0
183,2019,3,Hawthorn,Other,31,24,55,12,0,11,21,36,57,15,1,1,0,5,279.0,8,4,2,3,0,16,9,3,4,8,1077,2,0,2,19,7.6,39,2,1,0,17,2,1,51,23,4,0,2,0,2,1,0.0,0.0,0.0
184,2019,3,Melbourne,DEF,60,26,86,13,1,11,35,42,77,8,0,2,0,19,428.3,16,9,7,27,2,20,40,1,0,12,1765,0,2,2,38,14.0,61,0,8,0,22,0,6,72,45,16,0,8,4,0,0,0.0,0.0,0.0
185,2019,3,Melbourne,FWD,39,32,71,11,0,20,34,38,72,16,2,1,2,6,395.5,11,6,6,1,4,17,4,9,12,26,1023,2,5,7,23,7.6,45,2,0,2,23,8,3,87,25,5,13,1,0,7,3,0.0,0.0,0.0
186,2019,3,Melbourne,MID,61,58,119,21,0,17,59,60,119,21,6,5,43,3,430.2,16,6,10,2,4,20,15,3,9,32,1600,15,10,25,38,8.7,85,2,5,16,42,9,8,91,34,0,84,0,0,7,2,0.0,0.0,0.0
187,2019,3,Melbourne,Other,43,33,76,16,0,11,32,47,79,18,2,2,0,7,279.4,12,2,5,3,1,19,11,2,5,20,1368,2,7,9,23,5.1,51,0,1,0,21,3,4,67,24,3,0,2,1,0,0,0.0,0.0,0.0
188,2019,3,North Melbourne,DEF,80,58,138,43,2,19,32,102,134,5,0,2,0,24,474.3,18,3,5,27,0,27,34,0,0,18,1912,0,1,1,59,8.5,108,0,5,0,27,0,5,78,58,22,0,11,4,0,0,0.0,0.0,0.0
189,2019,3,North Melbourne,FWD,44,35,79,20,1,15,39,40,79,12,6,5,11,4,374.4,14,5,5,1,0,14,5,3,13,27,1177,1,8,9,23,9.2,50,3,0,3,21,7,3,96,29,4,19,0,0,8,3,0.0,0.0,0.0
190,2019,3,North Melbourne,MID,59,73,132,29,1,12,48,81,129,22,4,3,28,10,463.2,14,7,3,7,3,23,23,1,8,38,1730,7,15,22,40,7.9,101,3,5,15,29,4,12,84,45,7,68,4,0,3,1,0.0,0.0,0.0
191,2019,3,North Melbourne,Other,22,25,47,11,1,5,13,34,47,7,0,0,0,9,357.9,6,1,3,3,3,7,6,0,3,13,593,1,3,4,18,4.3,41,0,1,0,12,1,1,42,21,7,0,2,1,1,0,0.0,0.0,0.0
192,2019,3,Port Adelaide,DEF,75,20,95,27,0,15,31,50,81,18,0,3,0,25,424.3,13,2,3,22,2,23,38,0,1,17,1972,2,2,4,54,26.7,67,1,12,0,25,0,8,69,44,22,0,15,3,0,0,0.0,0.0,0.0
193,2019,3,Port Adelaide,FWD,57,54,111,22,0,16,62,51,113,15,9,4,24,19,368.5,17,9,6,1,4,18,9,5,23,49,1495,7,11,18,28,9.1,69,3,0,6,43,19,12,80,32,15,55,2,1,14,4,0.0,0.0,0.0
194,2019,3,Port Adelaide,MID,41,43,84,10,0,17,38,43,81,9,0,0,19,5,382.1,21,6,9,6,2,21,12,5,3,16,910,3,8,11,17,6.800000000000001,54,0,2,3,30,2,2,83,40,4,44,1,1,5,1,0.0,0.0,0.0
195,2019,3,Port Adelaide,Other,42,34,76,8,2,11,34,45,79,19,0,0,0,16,300.6,10,5,3,7,1,14,12,4,2,18,1287,9,5,14,26,5.2,57,3,0,0,27,1,3,49,22,15,0,3,1,1,0,0.0,0.0,0.0
196,2019,3,Richmond,DEF,50,26,76,25,0,12,28,43,71,7,2,2,0,22,475.4,13,5,5,14,0,15,28,2,2,16,1240,2,2,4,35,14.4,55,0,3,0,21,0,4,71,52,20,1,10,3,1,1,0.0,0.0,0.0
197,2019,3,Richmond,FWD,47,24,71,11,3,15,29,40,69,12,4,3,8,17,403.6,16,10,5,3,1,11,8,4,15,34,1207,2,2,4,29,18.3,47,2,0,1,14,7,6,90,26,11,14,4,0,9,4,0.0,0.0,0.0
198,2019,3,Richmond,MID,88,56,144,31,2,21,54,81,135,27,2,0,24,8,402.1,23,6,5,13,3,31,15,2,6,34,2144,8,14,22,54,10.2,96,1,1,6,42,8,10,83,43,4,63,2,0,3,0,0.0,0.0,0.0
199,2019,3,Richmond,Other,43,32,75,19,0,11,28,47,75,9,1,3,0,9,297.4,12,3,1,9,2,16,20,0,2,21,1128,0,4,4,30,5.6,56,1,5,0,22,6,5,60,25,5,1,2,0,0,0,0.0,0.0,0.0
200,2019,3,St Kilda,DEF,63,41,104,26,0,15,33,64,97,13,0,3,0,23,481.1,13,2,3,19,0,17,39,0,1,19,1783,0,3,3,46,10.700000000000001,83,0,9,0,26,0,5,70,41,20,0,15,6,1,0,0.0,0.0,0.0
201,2019,3,St Kilda,FWD,47,33,80,16,1,16,41,42,83,14,6,7,6,11,461.9,10,5,3,2,4,19,8,7,15,29,1452,0,3,3,33,8.9,62,3,2,1,28,13,6,83,20,6,19,0,0,15,4,0.0,0.0,0.0
202,2019,3,St Kilda,MID,68,52,120,26,6,26,50,72,122,16,1,1,40,10,427.5,15,5,6,15,0,29,25,3,4,23,1998,3,19,22,43,10.5,85,3,6,9,36,7,9,113,56,8,66,3,2,1,0,0.0,0.0,0.0
203,2019,3,St Kilda,Other,37,25,62,12,0,10,30,30,60,7,0,1,0,4,231.6,8,1,4,5,0,14,15,0,3,9,920,2,5,7,20,6.4,35,3,3,0,25,3,1,46,21,3,0,2,0,1,0,0.0,0.0,0.0
204,2019,3,Sydney Swans,DEF,91,58,149,40,2,13,44,93,137,15,1,3,0,21,489.4,17,1,5,29,2,25,36,1,1,25,2469,2,6,8,74,11.2,119,0,11,0,37,2,6,49,34,17,0,8,1,0,0,0.0,0.0,0.0
205,2019,3,Sydney Swans,FWD,46,30,76,20,5,21,38,41,79,14,5,5,6,15,395.2,10,8,2,4,3,10,14,8,13,37,975,1,3,4,31,6.3,53,4,2,3,22,7,9,69,31,9,14,3,2,16,6,0.0,0.0,0.0
206,2019,3,Sydney Swans,MID,63,53,116,28,1,22,53,65,118,16,7,7,40,4,489.4,22,7,12,4,3,15,13,3,10,32,1559,8,15,23,44,10.1,91,4,1,7,30,3,6,91,39,1,81,1,1,6,4,0.0,0.0,0.0
207,2019,3,Sydney Swans,Other,36,33,69,18,0,14,18,49,67,9,0,1,0,3,308.3,7,0,1,6,1,18,7,2,1,13,972,0,3,3,27,4.6,53,1,0,0,17,0,2,47,24,2,0,0,0,0,0,0.0,0.0,0.0
