"id","providerId","utcStartTime","status","compSeason.id","compSeason.providerId","compSeason.name","compSeason.shortName","compSeason.currentRoundNumber","round.id","round.providerId","round.abbreviation","round.name","round.roundNumber","round.byes","home.team.id","home.team.providerId","home.team.name","home.team.abbreviation","home.team.nickname","home.team.teamType","home.team.club.id","home.team.club.providerId","home.team.club.name","home.team.club.abbreviation","home.team.club.nickname","away.team.id","away.team.providerId","away.team.name","away.team.abbreviation","away.team.nickname","away.team.teamType","away.team.club.id","away.team.club.providerId","away.team.club.name","away.team.club.abbreviation","away.team.club.nickname","venue.id","venue.providerId","venue.name","venue.abbreviation","venue.location","venue.state","venue.timezone","venue.landOwner","metadata.ticket_link","compSeason.year"
7023,"CD_M20250140708","2025-04-27T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",5,"CD_T30","Carlton","CARL","Blues","MEN",1,"CD_O5","Carlton","Blues","Blues",10,"CD_T70","Geelong Cats","GEEL","Cats","MEN",15,"CD_O11","Geelong Cats","Cats","Cats",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7025,"CD_M20250140709","2025-04-27T06:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7028,"CD_M20250140801","2025-05-01T09:30:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",12,"CD_T50","Essendon","ESS","Bombers","MEN",10,"CD_O9","Essendon","Bombers","Bombers",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7026,"CD_M20250140802","2025-05-02T09:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7027,"CD_M20250140803","2025-05-03T03:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",8,"CD_T140","Western Bulldogs","WB","Bulldogs","MEN",25,"CD_O31","Western Bulldogs","Bulldogs","Bulldogs",7,"CD_T110","Port Adelaide","PORT","Power","MEN",19,"CD_O24","Port Adelaide","Power","Power",24,"CD_V313","Mars Stadium","MARS","Ballarat","VIC","Australia/Melbourne","Wadawurrung",NA,2025
7029,"CD_M20250140804","2025-05-03T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",5,"CD_T30","Carlton","CARL","Blues","MEN",1,"CD_O5","Carlton","Blues","Blues",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna",NA,2025
7030,"CD_M20250140805","2025-05-03T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",10,"CD_T70","Geelong Cats","GEEL","Cats","MEN",15,"CD_O11","Geelong Cats","Cats","Cats",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7039,"CD_M20250140806","2025-05-03T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",65,"CD_V2925","Optus Stadium","OS","Perth","WA","Australia/Perth","Whadjuk",NA,2025
7034,"CD_M20250140807","2025-05-04T03:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",9,"CD_V60","SCG","SCG","Sydney","NSW","Australia/Sydney","Gadigal",NA,2025
7033,"CD_M20250140808","2025-05-04T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7035,"CD_M20250140809","2025-05-04T09:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1154,"CD_R202501408","Rd 8","Round 8",8,"",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",22,"CD_V20","Gabba","G","Brisbane","QLD","Australia/Brisbane","Yuggera - Toorabul",NA,2025
7038,"CD_M20250140901","2025-05-08T10:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",65,"CD_V2925","Optus Stadium","OS","Perth","WA","Australia/Perth","Whadjuk",NA,2025
7037,"CD_M20250140902","2025-05-09T09:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",5,"CD_T30","Carlton","CARL","Blues","MEN",1,"CD_O5","Carlton","Blues","Blues",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7041,"CD_M20250140903","2025-05-10T03:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7036,"CD_M20250140904","2025-05-10T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",12,"CD_T50","Essendon","ESS","Bombers","MEN",10,"CD_O9","Essendon","Bombers","Bombers",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7043,"CD_M20250140905","2025-05-10T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",8,"CD_T140","Western Bulldogs","WB","Bulldogs","MEN",25,"CD_O31","Western Bulldogs","Bulldogs","Bulldogs",1,"CD_V160","TIO Stadium","TIO","Darwin","NT","Australia/Darwin","Larrakia",NA,2025
7044,"CD_M20250140906","2025-05-10T10:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",7,"CD_T110","Port Adelaide","PORT","Power","MEN",19,"CD_O24","Port Adelaide","Power","Power",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna",NA,2025
7040,"CD_M20250140907","2025-05-11T03:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7042,"CD_M20250140908","2025-05-11T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",10,"CD_T70","Geelong Cats","GEEL","Cats","MEN",15,"CD_O11","Geelong Cats","Cats","Cats",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",15,"CD_V30","GMHBA Stadium","GMHBA","Geelong","VIC","Australia/Melbourne","Wadawurrung",NA,2025
7045,"CD_M20250140909","2025-05-11T06:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1155,"CD_R202501409","Rd 9","Round 9",9,"",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",7,"CD_V2","Ninja Stadium","NS","Hobart","TAS","Australia/Hobart","Palawa",NA,2025
7050,"CD_M20250141001","2025-05-15T09:30:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",1,"CD_V160","TIO Stadium","TIO","Darwin","NT","Australia/Darwin","Larrakia",NA,2025
7046,"CD_M20250141002","2025-05-16T09:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",5,"CD_T30","Carlton","CARL","Blues","MEN",1,"CD_O5","Carlton","Blues","Blues",9,"CD_V60","SCG","SCG","Sydney","NSW","Australia/Sydney","Gadigal",NA,2025
7047,"CD_M20250141003","2025-05-17T03:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7054,"CD_M20250141004","2025-05-17T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",7,"CD_T110","Port Adelaide","PORT","Power","MEN",19,"CD_O24","Port Adelaide","Power","Power",10,"CD_T70","Geelong Cats","GEEL","Cats","MEN",15,"CD_O11","Geelong Cats","Cats","Cats",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna",NA,2025
7049,"CD_M20250141005","2025-05-17T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",8,"CD_V43","ENGIE Stadium","ES","Sydney","NSW","Australia/Sydney","Wangal",NA,2025
7048,"CD_M20250141006","2025-05-17T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",8,"CD_T140","Western Bulldogs","WB","Bulldogs","MEN",25,"CD_O31","Western Bulldogs","Bulldogs","Bulldogs",12,"CD_T50","Essendon","ESS","Bombers","MEN",10,"CD_O9","Essendon","Bombers","Bombers",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7053,"CD_M20250141007","2025-05-18T03:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7061,"CD_M20250141008","2025-05-18T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",22,"CD_V20","Gabba","G","Brisbane","QLD","Australia/Brisbane","Yuggera - Toorabul",NA,2025
7051,"CD_M20250141009","2025-05-18T06:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1156,"CD_R202501410","Rd 10","Round 10",10,"",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",65,"CD_V2925","Optus Stadium","OS","Perth","WA","Australia/Perth","Whadjuk",NA,2025
7052,"CD_M20250141101","2025-05-22T09:30:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",10,"CD_T70","Geelong Cats","GEEL","Cats","MEN",15,"CD_O11","Geelong Cats","Cats","Cats",8,"CD_T140","Western Bulldogs","WB","Bulldogs","MEN",25,"CD_O31","Western Bulldogs","Bulldogs","Bulldogs",15,"CD_V30","GMHBA Stadium","GMHBA","Geelong","VIC","Australia/Melbourne","Wadawurrung",NA,2025
7056,"CD_M20250141102","2025-05-23T09:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",12,"CD_T50","Essendon","ESS","Bombers","MEN",10,"CD_O9","Essendon","Bombers","Bombers",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7055,"CD_M20250141103","2025-05-24T02:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",5,"CD_T30","Carlton","CARL","Blues","MEN",1,"CD_O5","Carlton","Blues","Blues",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7058,"CD_M20250141104","2025-05-24T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7059,"CD_M20250141105","2025-05-24T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7062,"CD_M20250141106","2025-05-24T10:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",7,"CD_T110","Port Adelaide","PORT","Power","MEN",19,"CD_O24","Port Adelaide","Power","Power",65,"CD_V2925","Optus Stadium","OS","Perth","WA","Australia/Perth","Whadjuk",NA,2025
7060,"CD_M20250141107","2025-05-25T03:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna",NA,2025
7057,"CD_M20250141108","2025-05-25T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7064,"CD_M20250141109","2025-05-25T06:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1157,"CD_R202501411","Rd 11","Round 11",11,"",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7063,"CD_M20250141201","2025-05-29T09:30:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1158,"CD_R202501412","Rd 12","Round 12",12,"5:8, c(""CD_T30"", ""CD_T100"", ""CD_T110"", ""CD_T140""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""CARL"", ""NMFC"", ""PORT"", ""WB""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(1, 20, 19, 25), c(""CD_O5"", ""CD_O20"", ""CD_O24"", ""CD_O31""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs"")",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",12,"CD_T50","Essendon","ESS","Bombers","MEN",10,"CD_O9","Essendon","Bombers","Bombers",22,"CD_V20","Gabba","G","Brisbane","QLD","Australia/Brisbane","Yuggera - Toorabul",NA,2025
7065,"CD_M20250141202","2025-05-30T09:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1158,"CD_R202501412","Rd 12","Round 12",12,"5:8, c(""CD_T30"", ""CD_T100"", ""CD_T110"", ""CD_T140""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""CARL"", ""NMFC"", ""PORT"", ""WB""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(1, 20, 19, 25), c(""CD_O5"", ""CD_O20"", ""CD_O24"", ""CD_O31""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs"")",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7067,"CD_M20250141203","2025-05-31T03:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1158,"CD_R202501412","Rd 12","Round 12",12,"5:8, c(""CD_T30"", ""CD_T100"", ""CD_T110"", ""CD_T140""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""CARL"", ""NMFC"", ""PORT"", ""WB""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(1, 20, 19, 25), c(""CD_O5"", ""CD_O20"", ""CD_O24"", ""CD_O31""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs"")",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",11,"CD_V81","People First Stadium","PFS","Gold Coast","QLD","Australia/Brisbane","Yugambeh",NA,2025
7066,"CD_M20250141204","2025-05-31T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1158,"CD_R202501412","Rd 12","Round 12",12,"5:8, c(""CD_T30"", ""CD_T100"", ""CD_T110"", ""CD_T140""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""CARL"", ""NMFC"", ""PORT"", ""WB""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(1, 20, 19, 25), c(""CD_O5"", ""CD_O20"", ""CD_O24"", ""CD_O31""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs"")",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",8,"CD_V43","ENGIE Stadium","ES","Sydney","NSW","Australia/Sydney","Wangal",NA,2025
7072,"CD_M20250141205","2025-05-31T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1158,"CD_R202501412","Rd 12","Round 12",12,"5:8, c(""CD_T30"", ""CD_T100"", ""CD_T110"", ""CD_T140""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""CARL"", ""NMFC"", ""PORT"", ""WB""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(1, 20, 19, 25), c(""CD_O5"", ""CD_O20"", ""CD_O24"", ""CD_O31""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs"")",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",9,"CD_V60","SCG","SCG","Sydney","NSW","Australia/Sydney","Gadigal",NA,2025
7068,"CD_M20250141206","2025-06-01T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1158,"CD_R202501412","Rd 12","Round 12",12,"5:8, c(""CD_T30"", ""CD_T100"", ""CD_T110"", ""CD_T140""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""CARL"", ""NMFC"", ""PORT"", ""WB""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(1, 20, 19, 25), c(""CD_O5"", ""CD_O20"", ""CD_O24"", ""CD_O31""), c(""Carlton"", ""North Melbourne"", ""Port Adelaide"", ""Western Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs""), c(""Blues"", ""Kangaroos"", ""Power"", ""Bulldogs"")",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",21,"CD_V386","TIO Traeger Park","TP","Alice Springs","NT","Australia/Darwin","Arrernte",NA,2025
